code,gndr,niveau_sekI,parental_edu,grade7,grade8,grade9,t4_2014,t4_2015,t5_2016,t6_2017,t7_2018
111ZH14,1,2,0,2,2,2,5,5,5,5,9
111ZH15,1,2,0,2,2,2,99,99,5,99,99
112LU01,1,2,0,2,2,3,6,6,6,8,11
112LU02,1,2,1,2,2,2,5,5,5,5,7
112LU03,1,2,0,2,2,2,99,99,99,99,99
112LU04,1,2,0,2,2,99,99,99,99,99,99
112LU05,1,2,0,2,2,3,6,6,6,7,11
112LU06,1,2,0,2,2,99,99,99,6,6,8
112LU07,1,2,0,2,2,99,99,99,99,99,99
112LU08,1,2,0,2,2,3,6,6,6,7,11
112LU09,2,2,0,2,2,2,5,5,5,8,8
112LU10,2,2,0,2,2,3,6,6,6,6,11
112LU11,2,2,0,2,2,2,7,5,5,5,7
112LU12,2,2,0,2,2,2,6,6,6,11,9
112LU13,2,2,0,2,2,2,5,5,5,99,8
112LU14,2,2,0,2,2,2,5,5,5,8,8
112LU15,2,2,0,2,2,2,5,5,99,99,99
112LU16,2,2,0,2,2,99,99,99,99,99,99
112LU17,2,2,0,2,2,3,6,6,6,9,9
112LU18,2,2,0,2,2,2,99,99,99,99,99
112LU19,2,2,0,2,2,3,99,99,99,99,99
112LU20,2,2,0,2,2,2,5,5,5,5,8
112TG01,2,1,0,1,1,1,99,99,99,99,99
112TG02,1,1,1,1,1,1,99,99,5,8,8
112TG03,1,1,,1,1,1,5,5,5,5,7
112TG04,1,1,,1,1,1,5,5,99,99,99
112TG05,,1,,1,1,99,99,99,99,99,99
112TG06,1,1,1,1,1,1,5,5,5,98,10
112TG07,1,1,,1,1,1,99,99,99,99,99
112TG08,,1,,1,1,99,99,99,99,99,99
112TG09,1,1,,1,1,1,99,99,99,99,99
112TG10,1,2,1,2,1,1,99,99,99,99,99
112TG11,1,1,1,1,1,1,99,99,99,99,99
112TG12,2,1,1,1,1,1,99,99,99,99,99
112TG13,1,2,0,2,1,1,99,99,99,99,99
112TG14,1,2,1,2,1,1,99,99,99,99,99
112TG15,,1,,1,1,99,99,99,99,99,99
112TG16,1,1,,1,1,1,99,99,99,99,99
112TG17,2,1,0,1,1,1,99,99,99,99,99
112TG18,2,1,0,1,1,1,99,99,99,99,99
113LU01,1,2,0,2,2,2,5,5,5,99,8
113LU02,1,2,,2,2,2,5,5,5,8,8
113LU03,1,2,0,2,2,2,5,5,5,7,8
113LU04,1,2,1,2,2,2,99,99,99,99,99
113LU05,1,2,,2,2,2,99,99,99,99,99
113LU06,1,2,0,2,2,2,5,5,5,5,8
113LU07,1,2,,2,2,2,99,99,99,99,99
113LU08,1,2,,2,2,2,5,5,5,8,99
113LU09,1,2,0,2,2,2,99,99,99,99,99
113LU10,2,2,0,2,2,2,99,99,99,99,99
113LU11,2,2,1,2,2,2,7,5,5,5,8
113LU12,2,2,,2,2,2,99,99,99,99,99
113LU13,2,2,0,2,2,2,99,99,99,99,99
113LU14,2,2,0,2,2,2,5,5,8,8,99
113LU15,2,2,0,2,2,2,7,5,5,99,99
113LU16,2,2,0,2,2,2,99,99,99,99,99
113LU17,2,2,0,2,2,2,5,5,5,99,99
113LU18,2,2,0,2,2,2,99,99,99,99,99
121AG01,2,2,0,3,3,3,6,7,5,5,5
121AG02,2,2,0,3,3,3,5,5,5,99,99
121AG03,2,2,,3,3,3,6,6,99,99,99
121AG04,1,2,0,3,3,3,6,6,6,6,7
121AG05,1,2,0,3,3,99,99,99,99,99,99
121AG06,2,2,0,3,3,3,6,6,6,6,11
121AG07,1,2,0,3,3,3,6,6,6,6,7
121AG08,1,2,0,3,3,3,99,99,99,5,8
121AG09,1,2,0,3,3,3,99,99,99,99,99
121AG10,1,2,0,3,3,3,5,5,5,5,8
121AG11,2,2,0,3,3,3,6,6,99,99,6
121AG12,1,2,0,3,3,3,99,99,99,99,99
121AG13,2,2,0,3,3,3,99,99,99,99,99
121AG14,2,2,0,3,3,3,6,6,6,6,11
121AG15,1,2,0,3,3,3,5,5,5,98,7
121AG16,2,2,0,3,3,3,5,5,5,11,11
121AG17,2,2,0,3,3,3,5,5,5,8,8
121AG18,1,2,0,3,3,3,6,6,6,6,7
121AG19,1,2,0,3,3,3,5,5,5,5,5
121AG20,2,2,1,3,3,3,99,99,5,99,99
121AG21,2,2,0,3,3,3,99,99,99,99,99
121AG22,2,2,0,3,3,3,6,6,6,6,11
121AG23,2,2,0,3,3,3,5,5,5,5,8
121BE01,2,2,0,3,3,3,6,6,6,11,11
121BE02,2,2,0,3,3,3,6,6,6,7,8
121BE03,1,2,0,3,3,3,6,6,6,11,11
121BE04,2,2,0,3,3,3,5,5,5,8,8
121BE05,2,2,0,3,3,3,6,6,6,8,11
121BE06,1,2,0,3,3,3,5,5,99,99,99
121BE07,2,2,0,3,3,3,6,6,6,8,11
121BE08,2,2,0,3,3,3,6,6,6,8,8
121BE09,2,2,0,3,3,3,6,6,6,98,11
121BE10,2,2,0,3,3,3,5,5,5,8,8
121BE11,1,2,0,3,3,3,6,6,6,11,11
121BE12,1,2,,3,3,3,99,99,99,99,99
121BE13,2,2,1,3,3,3,99,99,99,99,99
121BE14,2,2,0,3,3,3,6,6,6,7,11
121BE15,2,2,0,3,3,3,6,6,6,11,11
121BE16,2,2,0,3,3,3,6,6,6,11,11
121BE17,2,2,0,3,3,3,6,6,6,11,11
121BE18,2,2,0,3,3,3,6,6,6,6,8
121BE19,2,2,0,3,3,3,6,6,6,8,11
121BE20,1,2,0,3,3,3,6,6,6,98,11
121BE21,2,.m,,99,2,3,5,5,5,5,11
121BE22,2,.m,,99,2,3,6,6,6,8,11
121BE23,1,.m,,99,2,3,99,99,99,99,99
121BE24,1,.m,,99,2,3,6,5,5,5,7
121BE25,2,.m,,99,2,3,99,99,99,99,99
121BE26,1,.m,,99,2,3,99,99,99,99,99
121BE27,2,.m,,99,2,3,6,6,6,99,99
121BE28,1,.m,,99,2,3,99,99,99,99,99
121BE29,1,.m,,99,2,3,6,7,6,6,7
121BE30,2,.m,,99,2,3,99,99,99,99,99
121LU01,2,2,0,2,2,2,99,99,99,99,99
121LU02,2,2,1,2,2,2,99,99,99,99,99
121LU03,1,2,0,2,2,2,5,5,99,99,99
121LU04,1,2,1,2,2,2,99,99,99,99,99
121LU05,2,2,1,2,2,2,99,99,99,8,99
121LU06,2,2,0,2,2,2,7,6,6,6,6
121LU07,2,2,,2,2,2,99,99,99,99,99
121LU08,1,2,0,2,2,2,5,5,5,5,8
121LU09,1,2,,2,2,2,99,99,5,5,5
121LU10,2,2,0,2,2,2,5,5,5,99,99
121LU11,1,2,0,2,2,99,99,99,6,6,5
121LU12,1,2,,2,2,99,99,99,5,5,99
121LU13,1,2,0,2,2,2,5,5,5,5,5
121LU14,1,2,,2,2,99,99,99,99,99,99
121LU15,1,2,0,2,2,2,99,99,99,99,99
121LU16,2,2,1,2,2,2,7,5,5,99,99
121LU17,2,2,0,2,2,2,99,99,99,99,99
121LU18,1,2,1,2,2,2,5,5,5,99,99
121LU19,1,2,,2,2,2,5,5,5,5,7
121LU20,2,.m,,99,2,2,99,99,99,99,99
121LU21,2,.m,,99,99,2,99,99,99,99,99
121LU22,1,.m,,99,99,2,5,5,5,5,8
121LU23,1,.m,,99,99,2,7,5,99,99,99
121LU24,2,.m,,99,99,2,99,99,99,99,99
121LU25,2,.m,,99,99,2,7,7,6,6,6
121SG01,1,1,1,1,1,99,5,5,99,99,99
121SG02,1,1,1,1,1,99,99,99,8,99,8
121SG03,1,1,0,1,1,99,99,99,99,99,99
121SG04,2,1,,1,1,99,5,5,5,8,8
121SG05,2,1,1,1,1,99,5,5,5,8,8
121SG06,2,1,1,1,1,99,99,99,99,99,99
121SG07,2,1,1,1,1,99,99,99,99,99,99
121SG08,2,1,0,1,1,99,5,5,5,8,8
121SG09,1,1,0,1,1,99,5,5,5,8,98
121SG10,1,1,0,1,1,99,5,5,5,7,8
121SG11,1,1,1,1,1,99,99,99,99,99,99
121SG12,1,1,1,1,1,99,5,5,5,8,8
121SG13,2,1,1,1,1,99,99,99,98,99,99
121SG14,2,1,1,1,1,99,5,5,5,8,8
121SG15,2,1,0,1,1,99,5,5,5,99,99
121SG16,2,1,0,1,1,99,5,5,5,8,99
121SG17,1,1,0,1,1,99,5,5,99,99,99
121SG18,2,1,1,1,1,99,5,5,8,99,99
121TG01,1,1,0,1,1,1,5,5,5,8,8
121TG02,1,1,0,1,1,1,99,99,99,99,99
121TG03,2,1,,1,1,2,5,5,5,11,11
121TG04,2,1,,1,1,1,99,99,99,99,99
121TG05,1,1,,1,1,1,99,99,99,99,99
121TG06,1,1,0,1,1,1,99,99,99,99,99
121TG07,2,1,0,1,1,1,5,5,98,5,5
121TG08,2,1,,1,1,1,99,99,99,99,99
121TG09,1,1,0,1,1,99,99,99,5,99,99
121TG10,2,1,,1,1,1,5,5,5,99,99
121TG11,2,1,0,1,1,1,99,99,99,99,99
121TG12,2,1,1,1,1,1,7,5,99,99,5
121TG13,2,1,0,1,1,99,99,99,99,99,99
121TG14,1,1,,1,1,1,99,99,99,99,99
121TG15,,1,,1,1,99,99,99,99,99,99
121ZH01,1,1,1,1,1,1,5,5,5,5,99
121ZH02,1,1,,1,1,1,7,5,5,5,98
121ZH03,2,1,0,1,1,1,5,5,5,8,99
121ZH04,1,1,1,1,1,1,99,99,99,5,5
121ZH05,1,1,0,1,1,1,5,5,5,8,8
121ZH06,1,1,1,1,1,1,5,98,5,99,10
121ZH07,2,1,,1,1,1,99,99,99,99,99
122AG01,1,2,0,3,3,3,5,5,99,99,99
122AG02,1,2,0,3,3,3,6,6,6,6,10
122AG03,1,2,0,2,3,3,6,6,6,6,11
122AG04,1,2,0,3,3,3,99,99,6,6,7
122AG05,1,2,0,3,3,3,5,5,5,6,6
122AG06,1,2,0,2,3,3,6,6,6,6,8
122AG07,2,2,1,3,3,3,6,6,6,6,6
122AG08,2,2,0,3,3,3,99,99,99,99,99
122AG09,1,2,0,3,3,3,5,5,5,5,8
122AG10,1,2,0,3,3,3,5,5,99,99,99
122AG11,2,2,0,3,3,3,99,99,99,99,99
122AG12,1,2,,3,3,3,99,99,99,99,99
122AG13,2,2,0,3,3,3,5,5,99,99,99
122AG14,2,2,0,3,3,3,5,5,5,99,99
122AG15,2,2,0,3,3,3,5,5,5,8,8
122AG16,2,2,0,3,3,3,99,99,99,99,99
122AG17,2,2,0,3,3,3,5,5,5,8,8
122AG18,2,2,0,3,3,3,99,99,99,99,99
122AG19,1,2,0,3,3,3,99,99,99,99,99
122AG20,2,2,1,3,3,3,7,5,5,5,8
122AG21,1,2,0,3,3,3,99,99,99,99,99
122AG22,1,2,0,3,3,99,99,99,99,99,99
122AG23,2,2,0,3,3,3,99,99,99,99,99
131AG01,2,2,1,3,3,3,99,99,5,99,99
131AG02,2,2,0,3,3,3,99,99,99,99,99
131AG03,1,2,0,3,3,3,99,99,99,99,99
131AG04,1,2,0,3,3,3,5,5,5,5,8
131AG05,2,2,0,3,3,3,5,5,5,8,8
131AG06,2,2,,3,3,3,99,99,99,99,99
131AG07,1,2,0,3,3,3,5,5,5,5,7
131AG08,1,2,0,3,3,3,99,99,99,99,99
131AG09,2,2,0,3,3,3,99,99,99,99,99
131AG10,1,2,0,3,3,3,5,5,5,5,8
131AG11,2,2,0,3,3,3,6,6,6,6,7
131AG12,2,2,0,3,3,3,99,99,99,99,99
131AG13,2,2,0,3,3,3,6,6,6,6,99
131AG14,1,2,0,3,3,3,5,5,5,99,99
131AG15,1,2,0,3,3,3,6,6,6,6,7
131AG16,2,2,1,3,3,3,5,5,5,98,8
131AG17,2,2,1,3,3,3,5,5,5,99,11
131AG18,2,2,1,3,3,3,5,5,5,8,8
131AG19,2,2,0,3,3,3,99,99,99,99,99
131AG20,1,2,,3,3,3,99,99,99,99,99
131AG21,2,2,1,3,3,3,6,6,6,6,8
131AG22,2,2,0,3,3,3,5,5,5,8,8
131BE01,1,2,0,2,1,1,5,5,5,5,8
131BE02,1,1,1,1,1,1,5,5,5,5,99
131BE03,1,2,0,2,1,1,5,5,5,8,8
131BE04,1,1,1,1,1,1,99,99,99,99,99
131BE05,2,1,0,1,1,1,5,5,5,99,99
131BE06,2,1,1,1,1,1,7,5,5,5,99
131BE07,1,1,1,1,1,1,5,5,5,8,8
131BE08,2,1,0,1,1,1,7,5,5,5,8
131BE09,2,1,0,1,1,1,5,7,5,5,5
131LU01,,2,,2,2,99,99,99,99,99,99
131LU02,2,2,0,2,2,2,5,5,5,8,8
131LU03,2,2,0,2,2,2,5,5,5,8,8
131LU04,1,2,0,2,2,2,5,5,5,5,99
131LU05,1,2,1,2,2,2,5,5,5,99,99
131LU06,1,2,0,2,2,2,5,5,5,7,7
131LU07,1,2,0,2,2,2,6,6,6,6,11
131LU08,2,2,0,2,2,2,5,5,5,8,8
131LU09,2,2,0,2,2,2,5,5,5,8,8
131LU10,1,2,0,2,2,2,99,99,5,9,9
131LU11,2,2,0,2,2,2,5,5,5,98,7
131LU12,2,2,0,2,2,2,7,5,99,99,99
131LU13,1,2,,2,2,2,5,5,5,5,8
131LU14,2,2,,2,2,2,6,6,6,7,11
131LU15,2,2,0,2,2,2,6,6,6,6,9
131LU16,1,2,1,2,2,2,5,5,5,5,10
131LU17,2,2,,2,2,2,6,6,6,6,11
131LU18,1,2,0,2,2,2,5,5,5,5,99
131LU19,1,2,0,2,2,2,5,5,5,5,99
131LU20,2,2,1,2,2,2,99,99,99,8,8
131LU21,2,2,0,2,2,2,5,5,5,7,9
131LU22,2,2,1,2,2,2,5,5,5,8,8
131LU23,2,.m,,99,2,2,5,5,5,8,8
131SG01,1,1,0,1,1,1,5,5,5,7,8
131SG02,1,1,0,1,1,1,5,5,5,8,98
131SG03,1,1,,1,1,1,5,5,5,10,10
131SG04,1,1,0,1,1,1,99,99,99,99,99
131SG05,1,1,1,1,1,1,5,5,99,99,99
131SG06,1,1,0,1,1,1,5,5,5,99,8
131SG07,1,1,0,1,1,1,5,5,5,5,99
131SG08,1,1,0,1,1,99,99,99,99,99,99
131SG09,1,1,1,1,1,1,5,5,99,99,98
131SG10,2,1,1,1,1,1,7,5,99,5,99
131SG11,2,1,1,1,1,1,5,5,5,8,8
131SG12,2,1,1,1,1,1,5,5,5,8,99
131SG13,2,2,1,2,1,1,5,5,5,8,8
131SG14,2,1,0,1,1,1,99,99,5,99,99
131SG15,2,1,1,1,1,1,5,5,5,8,99
131SG16,2,1,1,1,1,1,5,5,5,8,8
131SG17,2,1,0,1,1,1,5,5,5,8,99
131SG18,2,.m,,99,1,1,5,5,5,8,8
131TG01,2,2,,2,2,2,5,5,99,8,99
131TG02,2,2,0,2,2,2,5,5,5,11,11
131TG03,2,2,0,2,2,2,5,5,5,9,99
131TG04,1,2,0,2,2,2,5,5,5,5,7
131TG05,1,2,,2,2,2,99,99,5,10,5
131TG06,1,2,1,2,2,99,99,99,99,99,99
131TG07,1,2,1,2,2,2,99,99,99,99,99
131TG08,2,2,1,2,2,2,5,5,5,99,99
131TG09,2,2,0,2,2,2,5,5,5,9,9
131TG10,2,2,,2,2,2,99,99,99,99,99
131TG11,1,2,0,2,2,3,99,99,99,99,99
131TG12,1,2,0,2,2,2,5,5,5,5,9
131TG13,1,2,0,2,2,3,6,6,6,8,11
131TG14,1,2,0,2,2,99,99,99,99,99,99
131TG15,2,2,0,2,2,2,5,5,5,9,9
131TG16,1,2,0,2,2,99,99,99,99,99,99
131TG17,2,2,0,2,2,2,5,5,5,8,99
131TG18,2,2,1,2,2,2,7,5,5,5,9
131TG19,1,2,1,2,2,99,99,99,5,99,99
131TG20,2,2,0,2,2,2,7,5,5,5,5
131TG21,1,.m,,99,2,2,5,5,99,99,99
131ZH01,2,1,1,1,1,1,5,5,5,8,8
131ZH02,2,1,1,1,1,1,99,99,99,99,99
131ZH03,1,1,1,1,1,1,99,99,99,99,99
131ZH04,1,1,0,1,1,1,99,99,99,99,99
131ZH05,2,1,1,1,1,1,7,5,99,99,98
131ZH06,1,1,,1,1,1,99,99,99,99,99
131ZH07,2,1,1,1,1,1,99,99,99,8,8
131ZH08,1,1,1,1,1,1,99,99,99,99,99
131ZH09,2,1,1,1,1,1,99,99,99,99,99
131ZH10,1,1,,1,1,1,7,5,5,5,5
131ZH11,1,1,,1,1,1,99,99,99,99,99
131ZH12,1,1,,1,1,1,99,99,99,99,99
131ZH13,2,1,0,1,1,99,99,99,99,99,99
131ZH14,1,1,1,1,1,1,99,99,99,99,99
131ZH15,1,1,,1,1,1,99,99,99,99,99
131ZH16,2,1,1,1,1,1,99,99,99,99,99
131ZH17,2,1,,1,1,1,99,99,99,99,99
131ZH18,2,1,1,1,1,1,99,99,99,99,99
131ZH19,2,.m,,99,1,1,99,99,99,99,99
131ZH20,2,.m,,99,1,1,99,99,99,99,99
132BE01,2,1,,1,1,1,6,5,5,5,5
132BE02,1,1,0,1,1,1,5,5,5,8,8
132BE03,1,1,0,1,1,1,5,5,5,8,8
132BE04,1,1,0,1,1,1,5,5,5,8,8
132BE05,2,1,0,1,1,1,99,99,99,99,99
132BE06,1,1,,1,1,1,99,99,5,8,98
132BE07,2,1,0,1,1,1,7,5,99,5,99
132BE08,1,1,0,1,1,1,5,5,5,99,99
132LU01,,2,,2,2,99,99,99,99,99,99
132LU02,2,2,1,2,2,2,99,99,7,5,5
132LU03,2,2,0,2,2,2,5,5,5,8,8
132LU04,2,2,0,2,2,2,7,5,5,5,5
132LU05,1,2,0,2,2,99,99,99,99,99,99
132LU06,1,2,0,2,2,2,99,99,99,99,99
132LU07,1,2,0,2,2,2,5,5,5,5,7
132LU08,2,2,0,2,2,2,5,5,5,5,8
132LU09,1,2,1,2,2,2,5,5,5,5,5
132LU10,1,2,0,2,2,2,5,5,5,8,8
132LU11,1,2,1,2,2,2,7,5,5,5,5
132LU12,2,2,0,2,2,2,5,5,5,5,99
132LU13,1,2,0,2,2,2,5,5,5,5,5
132LU14,1,2,0,2,2,2,99,99,99,99,99
132LU15,2,2,1,2,2,2,6,6,6,98,11
132LU16,1,2,0,2,2,2,99,99,99,99,99
132LU17,2,2,0,2,2,2,5,5,5,5,8
132LU18,2,2,0,2,2,2,99,99,99,99,99
132LU19,2,2,0,2,2,2,7,5,5,5,8
132LU20,2,2,,2,2,2,5,5,5,8,8
132LU21,1,2,0,2,2,99,99,99,99,99,99
132LU22,2,.m,,99,99,2,6,6,6,98,7
132LU23,1,.m,,99,2,2,98,5,5,5,99
132LU24,2,.m,,99,2,2,6,6,6,6,6
141AG01,1,2,0,3,3,3,5,5,5,5,99
141AG02,2,2,1,3,3,3,6,6,6,8,8
141AG03,2,2,0,3,3,3,7,6,6,6,6
141AG04,1,2,0,3,3,3,6,6,6,7,11
141AG05,2,2,1,3,3,3,6,6,6,6,11
141AG06,1,2,0,3,3,3,5,5,5,7,8
141AG07,1,2,0,3,3,3,6,6,6,9,6
141AG08,1,2,0,3,3,3,5,5,5,8,8
141AG09,1,2,0,3,3,3,6,6,6,6,6
141AG10,1,2,0,3,3,3,99,99,99,99,99
141AG11,2,2,0,3,3,3,6,6,6,99,7
141AG12,2,2,0,3,3,3,6,6,6,6,6
141AG13,2,2,1,2,3,3,6,6,6,10,99
141AG14,2,2,1,3,3,3,6,6,6,7,11
141AG15,1,2,0,3,3,3,6,6,6,8,11
141AG16,2,2,0,3,3,3,6,6,6,99,99
141AG17,2,2,1,3,3,3,5,5,5,8,8
141AG18,2,2,1,3,3,3,6,6,6,99,99
141AG19,1,2,0,3,3,3,99,99,6,6,6
141AG20,2,2,0,3,3,3,99,99,5,5,9
141AG21,2,2,0,3,3,3,6,6,6,11,11
141AG22,2,2,0,3,3,3,6,6,6,8,8
141AG23,1,2,0,3,3,3,6,6,6,8,8
141AG24,1,.m,,99,99,3,6,6,6,7,98
141BE01,2,1,1,1,1,1,7,5,5,5,9
141BE02,1,1,1,1,1,1,5,5,5,98,8
141BE03,2,1,0,1,1,1,99,99,5,5,99
141BE04,1,1,0,1,1,1,5,5,5,8,8
141BE05,,1,,1,1,99,99,99,99,99,99
141BE06,1,1,0,1,1,1,7,5,5,5,5
141BE07,1,1,0,1,1,1,5,5,5,5,7
141BE08,1,1,0,1,1,99,99,99,99,99,99
141BE09,2,1,0,1,1,1,7,5,5,5,8
141BE10,2,1,0,1,1,1,7,5,5,5,8
141LU01,2,2,0,2,2,2,5,5,5,11,11
141LU02,2,2,1,2,2,2,5,5,5,8,7
141LU03,1,2,1,2,2,2,7,5,5,5,7
141LU04,2,2,1,2,2,2,99,99,5,5,5
141LU05,1,2,,2,2,2,5,5,5,5,98
141LU06,1,2,1,2,2,2,99,99,5,5,8
141LU07,1,2,1,2,2,2,99,99,99,99,99
141LU08,2,2,0,2,2,2,5,5,5,8,8
141LU09,1,2,0,2,2,2,5,5,5,99,99
141LU10,2,2,0,2,2,2,5,5,5,8,9
141LU11,1,2,0,2,2,2,5,5,5,5,7
141LU12,2,2,0,2,2,2,5,5,5,8,99
141LU13,1,2,0,2,2,2,5,5,5,5,7
141LU14,2,2,0,2,2,2,5,5,5,5,8
141LU15,2,2,0,2,2,2,7,5,5,5,7
141LU16,2,2,0,2,2,2,6,6,6,99,99
141LU17,1,2,1,2,2,2,99,99,99,99,99
141LU18,2,2,,2,2,2,6,6,6,6,8
141LU19,2,2,0,2,2,2,5,5,5,8,8
141LU20,2,2,0,2,2,2,6,6,6,6,8
141LU21,2,.m,,99,2,2,5,5,5,9,9
141LU22,2,.m,,99,99,2,99,99,99,99,99
141SG01,1,1,,1,1,4,99,99,99,99,99
141SG02,2,1,0,1,1,1,5,5,99,99,99
141SG03,1,1,0,1,1,1,5,5,5,5,8
141SG04,2,1,1,1,1,1,99,99,99,99,99
141SG05,1,1,,1,1,1,5,5,5,8,99
141SG06,1,1,1,1,1,1,99,99,5,99,99
141SG07,2,1,0,1,1,1,99,99,99,99,99
141SG08,2,1,1,1,1,1,99,99,5,5,5
141SG09,2,1,1,1,1,1,5,5,5,99,8
141SG10,1,1,,1,1,1,99,99,99,99,99
141SG11,1,1,,1,1,4,99,99,99,99,99
141SG12,1,1,,1,1,1,5,5,5,5,8
141SG13,1,1,,1,1,1,99,99,99,99,99
141SG14,2,1,1,1,1,4,5,98,5,5,5
141SG15,1,1,,1,1,1,5,5,5,10,8
141SG16,2,.m,,99,1,1,5,5,5,9,9
141TG01,1,2,0,2,2,2,5,5,5,5,9
141TG02,2,2,0,2,2,2,99,99,99,99,99
141TG03,2,2,1,2,2,2,5,5,5,6,10
141TG04,2,2,1,2,2,2,5,5,5,10,8
141TG05,2,2,1,2,2,2,99,99,99,99,99
141TG06,1,2,0,2,2,2,99,99,99,99,99
141TG07,1,2,0,2,2,2,99,99,99,99,99
141TG08,1,2,1,2,2,2,7,5,5,5,5
141TG09,2,2,1,2,2,2,5,5,5,8,99
141TG10,2,2,1,2,2,2,99,99,99,99,99
141TG11,1,2,0,2,2,99,99,99,98,99,99
141TG12,1,2,0,2,2,2,5,5,5,5,7
141TG13,2,2,0,2,2,99,99,99,6,7,11
141TG14,2,2,0,2,2,99,99,99,6,6,8
141TG15,2,2,1,2,2,2,5,5,99,99,99
141TG16,2,2,0,2,2,2,5,5,5,8,9
141TG17,1,2,1,2,2,1,99,99,99,5,8
141TG18,1,2,,2,2,2,99,99,99,99,99
141TG19,2,2,1,2,2,99,99,99,99,99,99
141TG20,2,2,1,2,2,2,5,5,5,9,9
141TG21,1,2,1,2,2,2,5,5,5,8,99
141TG22,1,2,,2,2,2,99,99,99,99,99
141TG23,1,.m,,99,99,2,99,99,99,99,99
141ZH01,2,1,0,1,1,1,5,5,5,8,8
141ZH02,1,2,,2,2,2,5,5,5,5,8
141ZH03,1,1,1,1,1,1,5,5,99,99,99
141ZH04,2,2,1,2,1,1,7,5,5,5,99
141ZH05,2,2,1,2,1,1,5,5,5,8,99
141ZH06,2,2,0,2,2,2,5,5,5,8,8
141ZH07,1,2,1,2,2,2,5,5,5,99,99
141ZH08,1,1,0,1,1,1,5,5,99,99,99
141ZH09,1,2,1,2,2,2,5,5,99,99,99
141ZH10,1,2,1,2,2,2,99,99,99,99,99
141ZH11,1,1,1,1,1,1,5,5,5,10,7
141ZH12,2,1,1,1,1,1,99,99,99,99,99
141ZH13,2,1,0,1,1,1,99,99,99,99,99
141ZH14,1,1,0,1,1,1,5,5,5,8,99
141ZH15,2,2,0,2,2,2,5,5,5,8,8
151AG01,1,1,0,1,2,2,99,99,99,99,99
151AG02,1,2,0,2,2,2,99,99,99,99,99
151AG03,2,2,0,2,2,2,99,99,99,99,99
151AG04,2,2,1,2,2,2,99,99,99,99,99
151AG05,2,2,0,2,2,2,7,5,99,99,99
151AG06,2,2,0,2,2,2,99,99,99,99,99
151AG07,2,2,0,2,2,99,99,99,99,99,99
151AG08,1,2,0,2,2,2,99,99,99,99,99
151AG09,2,2,1,2,2,2,5,5,5,10,8
151AG10,2,2,,2,2,2,5,5,99,99,99
151AG11,1,2,0,2,2,2,5,5,99,99,99
151AG12,2,2,0,2,2,2,99,99,99,99,99
151AG13,1,1,1,1,2,2,99,99,99,99,99
151AG14,1,2,1,2,2,2,99,99,99,99,99
151AG15,2,2,0,3,2,2,5,5,5,99,8
151AG16,2,2,,2,2,2,5,5,5,99,99
151AG17,2,2,1,2,2,2,99,99,99,99,99
151AG18,2,2,1,2,2,2,99,99,99,99,99
151AG19,1,.m,,99,99,2,99,99,5,99,99
151BE01,1,1,0,1,1,1,5,5,99,8,8
151BE02,1,1,0,1,1,1,7,7,5,5,5
151BE03,1,1,1,1,1,1,99,99,99,99,99
151BE04,1,1,0,1,1,1,5,5,99,99,99
151BE05,1,1,1,1,1,1,5,5,5,99,99
151BE06,2,1,0,1,1,1,5,5,99,99,99
151LU01,1,1,,1,1,1,99,99,99,99,99
151LU02,1,1,,1,1,1,99,99,8,99,99
151LU03,1,1,,1,1,1,99,99,99,99,99
151LU04,1,1,,1,1,1,99,99,99,99,99
151LU05,1,1,,1,1,1,7,5,5,5,5
151LU06,2,1,,1,1,1,99,99,99,99,99
151LU07,2,1,,1,1,1,99,99,99,99,99
151LU08,2,1,1,1,1,1,7,5,5,5,99
151LU09,2,1,,1,1,1,99,99,99,99,99
151LU10,2,1,0,1,1,1,7,7,5,5,5
151LU11,2,1,1,1,1,1,5,5,5,8,8
151LU12,2,1,0,1,1,1,7,5,5,5,8
151LU13,2,1,,1,1,1,99,99,99,99,99
151LU14,2,1,1,1,1,1,99,99,99,99,99
151LU15,2,1,1,1,1,99,99,99,5,5,8
151LU16,1,.m,,99,99,1,99,99,99,99,99
151SG01,2,2,0,2,2,2,5,5,5,5,8
151SG02,1,2,0,2,2,2,5,5,5,5,8
151SG03,2,2,1,2,2,2,99,99,99,99,99
151SG04,2,2,0,2,2,2,6,6,6,6,7
151SG05,1,2,0,2,2,2,5,5,5,99,99
151SG06,1,2,0,2,2,2,99,99,99,99,99
151SG07,1,2,0,2,2,2,5,5,5,5,8
151SG08,1,2,0,2,2,99,99,99,6,98,11
151SG09,1,2,0,2,2,2,5,5,5,99,10
151SG10,1,2,,2,2,3,99,99,6,6,8
151SG11,1,2,1,2,2,2,5,5,5,9,9
151SG12,1,2,0,2,2,2,6,6,6,6,7
151SG13,1,2,0,2,2,2,99,99,6,6,7
151SG14,2,2,,2,2,2,5,5,5,99,99
151SG15,2,2,0,2,2,3,6,6,6,99,11
151SG16,1,2,,2,2,2,5,5,5,5,9
151SG17,2,2,,2,2,2,6,6,6,6,7
151SG18,1,2,0,2,2,2,5,5,5,5,8
151SG19,1,2,1,2,2,2,5,5,99,8,7
151SG20,2,2,1,2,2,2,5,5,5,99,7
151SG21,2,2,1,2,2,2,99,99,99,99,99
151SG22,1,2,,2,2,2,5,5,5,8,99
